word,weight
frame,0.03766073138756289
free,-0.34273476737669323
friend,0.25708121449318494
friendship,0.1984515427558533
fucking,-0.3549242273766622
full,-0.06943490945081608
fullmetal,0.35526566868643467
fully,0.32357766344645716
fun,0.0811838814108195
funny,0.0685014343391445
future,0.39606046792157185
game,-0.9365244887411162
gave,-0.04564022020537476
geass,0.18698533005884682
general,-0.2526054922327057
generic,-0.3077143478923714
genius,0.04716645987238693
genos,0.17864600801833272
genre,0.3653539546063392
get,-0.6013672284912384
getting,0.1088355959984342
ghoul,-0.8052407003779881
giant,0.32006507462428757
girl,-1.252716055695766
give,0.6163025087437765
given,0.35360153351143103
giving,-0.2580391396528179
go,0.11736729032496297
goal,-0.3340128954661883
god,-0.4593854332829147
going,-0.17152376126029154
gon,0.6616908165116065
good,-0.019181726701801245
got,0.02208208114879244
great,1.3298593292004457
greatest,0.1345238317526512
group,0.4824608043936583
grow,0.24387095814999724
growth,-0.2076412094221558
guess,-0.5420862239553232
guy,-0.01956407369859766
ha,-0.22085473547185028
half,-0.6643918083540415
hand,0.022885647419200864
happen,-0.15548414415848713
happened,-0.3400627785052625
happening,-0.4032480387886888
happens,-0.26723850953553907
happy,0.17916894382137694
hard,0.2808376391133012
hate,-0.20864352236416206
havent,0.24144441118296878
he,-0.5255474935091846
head,-0.306245613512045
hear,0.12891947954041302
heard,0.10454613289345473
heart,0.7550811607442419
heavy,0.17774172031984073
hell,-0.6113150790314231
help,0.0029325847726067666
hero,0.32953576856097544
high,-0.45919993807683057
highly,-0.12438856182050086
history,-0.32726340715920166
hit,0.29514514061749775
hold,0.09793294669106944
hole,-0.0722946536429409
honest,0.15947996748246016
honestly,-0.23271494852383523
hooked,0.6764156328671621
hope,0.29097664324564454
horrible,-0.6263187560190139
horror,0.21621345665369346
hour,-0.3839323712921063
however,-0.27955357822643356
huge,-0.03071016882959131
human,0.34640470172342414
humanity,0.28807806197818997
humor,0.1843607336934332
hunter,0.8023925447266088
hxh,0.693239328588194
hype,-0.5816060192606228
hyped,-0.09150760988218332
id,-0.01405909777419504
idea,-0.7961136144010609
ill,0.036298484342441956
im,-0.13703994434803016
immediately,-0.18656134231881213
impact,0.35979817591935975
important,0.4185896051699587
including,0.08376474942431517
incredible,0.5996728050386774
incredibly,-0.44658840102599817
individual,0.03832393093512564
inside,-0.050069256975677295
instead,-0.7151083959806498
intelligent,-0.12072053754439256
intense,0.5251630483695103
interaction,0.2836242358608442
interest,-0.050689365990340456
interested,0.04211844111843688
interesting,-1.1371196665944585
introduced,-0.1826696121300626
introduction,0.09929840755862285
ishida,-0.5004115742074342
isnt,0.21552672716339827
issue,-0.31447843980931284
ive,0.7657975592858042
izuku,0.1502856960884033
japan,0.05722717980656454
japanese,0.5157833700605522
jjk,-0.44017734383798324
job,0.5804875071851124
joke,-1.1098747596427303
journey,0.9256994732392695
jujutsu,-0.33645190646136414
jump,-0.14593206699726696
justice,0.2642181693683336
kaisen,-0.3893193442106503
kaneki,-0.1586486702095123
